X--Trace 1::[transient: TIME],Y--Trace 1::[I_col: I(Q1:C)],,X--Trace 2::[transient: TIME],Y--Trace 2::[I_base: I(Q1:B)]
0.08950000109999999,0.01327374296540965,,0.08950000109999999,0.00009478332184829639
0.08950000129999999,0.013273743271515781,,0.08950000129999999,0.00009478332327279363
0.0895000017,0.013273743880847797,,0.0895000017,0.00009478332300193563
0.089500002,0.013273744336171032,,0.089500002,0.00009478332006966724
0.08950000208,0.01327374445734726,,0.08950000208,0.0000947833189758598
0.08950000224,0.013273744699510124,,0.08950000224,0.00009478331678835922
0.08950000256,0.013273745182635638,,0.08950000256,0.0000947833124137705
0.0895000032,0.013273746143790888,,0.0895000032,0.00009478330366611804
0.08950000447999999,0.013273748045204464,,0.08950000447999999,0.00009478328617672581
0.08950000704,0.013273751764710054,,0.08950000704,0.00009478325122121293
0.08950001215999999,0.013273758876288143,,0.08950001215999999,0.00009478318140166298
0.08950002239999999,0.013273771835070447,,0.08950002239999999,0.00009478304211577311
0.08950004287999998,0.013273793036007175,,0.08950004287999998,0.00009478276486165322
0.08950008383999995,0.013273818984392935,,0.08950008383999995,0.00009478221495007403
0.0895001657599999,0.013273820339620124,,0.0895001657599999,0.00009478112924807459
0.08950032959999982,0.013273700019268262,,0.08950032959999982,0.0000947789922270081
0.08950065727999965,0.013273260648281777,,0.08950065727999965,0.00009477477377672791
0.0895013126399993,0.013272228744014535,,0.0895013126399993,0.00009476638001121108
0.08950262335999862,0.013270153389091741,,0.08950262335999862,0.00009474959713587122
0.08950524479999723,0.013266007622987793,,0.08950524479999723,0.0000947160357262662
0.08951048767999448,0.013257714242520223,,0.08951048767999448,0.00009464893630769226
0.08952097343998895,0.013241135261466808,,0.08952097343998895,0.00009451482678905054
0.08954194495997791,0.013207995560128789,,0.08954194495997791,0.00009424696826679399
0.08958388799995584,0.01314180122432642,,0.08958388799995584,0.00009371268709052918
0.0896677740799117,0.013009742383569736,,0.0896677740799117,0.00009264984862759319
0.0897677740799117,0.012852899739690234,,0.0897677740799117,0.00009139276321503823
0.0898677740799117,0.012696693472122735,,0.0898677740799117,0.00009014638979288483
0.0899677740799117,0.012541131239860639,,0.0899677740799117,0.00008891064693460543
0.09,0.012491136735734583,,0.09,0.00008851467148552024
0.09000000009999999,0.0124911365810198,,0.09000000009999999,0.00008851467051858912
0.0900000003,0.012491136271538807,,0.0900000003,0.00008851466910417587
0.0900000007,0.012491135652720881,,0.0900000007,0.00008851466939412294
0.090000001,0.012491135189205162,,0.090000001,0.00008851467234042335
0.09000000108,0.01249113506579736,,0.09000000108,0.00008851467343790172
0.09000000124,0.012491134819164364,,0.09000000124,0.00008851467563278565
0.09000000156,0.012491134327089518,,0.09000000156,0.00008851468002209083
0.0900000022,0.012491133348167507,,0.0900000022,0.0000885146887990051
0.09000000348,0.012491131412040906,,0.09000000348,0.00008851470634638328
0.09000000604,0.012491127626529446,,0.09000000604,0.00008851474141578302
0.09000001115999999,0.012491120396229025,,0.09000001115999999,0.00008851481145496855
0.09000002139999999,0.012491107250383285,,0.09000002139999999,0.00008851495114895638
0.09000004187999998,0.01249108585634422,,0.09000004187999998,0.00008851522910502346
0.09000008283999995,0.012491060106888168,,0.09000008283999995,0.00008851578003544134
0.0900001647599999,0.012491060681651303,,0.0900001647599999,0.00008851686666974966
0.09000032859999982,0.012491187439234741,,0.09000032859999982,0.00008851900320163874
0.09000065627999965,0.012491640625131431,,0.09000065627999965,0.00008852321781792137
0.0900013116399993,0.012492696170578244,,0.0900013116399993,0.00008853160311724578
0.09000262235999862,0.012494815765072005,,0.09000262235999862,0.00008854836990827589
0.09000524379999723,0.012499050372524457,,0.09000524379999723,0.00008858189954114602
0.09001048667999448,0.012507517988411893,,0.09001048667999448,0.00008864893812748736
0.09002097243998895,0.01252443499847864,,0.09002097243998895,0.00008878293606940034
0.09004194395997792,0.01255820631787799,,0.09004194395997792,0.00008905061231298601
0.09008388699995584,0.012625489710179792,,0.09008388699995584,0.0000895846907608007
0.0901677730799117,0.012759035440512108,,0.0901677730799117,0.00009064776341953603
0.0902677730799117,0.012916468812488273,,0.0902677730799117,0.00009190622083556935
0.0903677730799117,0.01307200868024793,,0.0903677730799117,0.00009315512743408024
0.0904677730799117,0.0132256785934235,,0.0904677730799117,0.00009439453672164748
0.090500001,0.0132748095456244,,0.090500001,0.00009479195572418021
0.09050000109999999,0.013274809699022134,,0.09050000109999999,0.00009479195669716719
0.0905000013,0.013274810005101364,,0.0905000013,0.0000947919581215319
0.0905000017,0.013274810614381126,,0.0905000017,0.0000947919578504094
0.090500002,0.0132748110696656,,0.090500002,0.0000947919549179426
0.09050000208,0.013274811190831418,,0.09050000208,0.00009479195382408218
0.09050000224,0.013274811432973533,,0.09050000224,0.00009479195163647574
0.09050000256,0.013274811916057798,,0.09050000256,0.00009479194726167529
0.0905000032,0.013274812877131208,,0.0905000032,0.00009479193851359934
0.09050000448,0.013274814778382665,,0.09050000448,0.00009479192102335958
0.09050000704,0.01327481849756772,,0.09050000704,0.00009479188606614864
0.09050001215999999,0.013274825608523068,,0.09050001215999999,0.000094791816243192
0.09050002239999999,0.013274838566130156,,0.09050002239999999,0.00009479167695044841
0.09050004287999998,0.013274859764965227,,0.09050004287999998,0.00009479139968247275
0.09050008383999995,0.0132748857099561,,0.09050008383999995,0.00009479084974268281
