X--Trace 1::[transient: TIME],Y--Trace 1::[V_uC: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[V_Base: V(4)],,X--Trace 3::[transient: TIME],Y--Trace 3::[V_Col: V(3)]
0.0006677740800026417,0.12582157859568652,,0.0006677740800026417,0.12582321790622605,,0.0006677740800026417,3.2999999909983733
0.0007677740800026417,0.12483396843435772,,0.0007677740800026417,0.124835594030349,,0.0007677740800026417,3.2999999911213025
0.0008677740800026417,0.12385411031263192,,0.0008677740800026417,0.12385572620255149,,0.0008677740800026417,3.2999999912289444
0.0009677740800026418,0.12288194338249052,,0.0009677740800026418,0.12288354570916189,,0.0009677740800026418,3.2999999913449343
0.001,0.12257028376662688,,0.001,0.1225718842884565,,0.001,3.2999999913740763
0.0010000001,0.12257028540121913,,0.0010000001,0.12257188332514135,,0.0010000001,3.29999999137595
0.0010000003000000001,0.1225702938713492,,0.0010000003000000001,0.12257188140885308,,0.0010000003000000001,3.2999999913860845
0.0010000007,0.12257034201728222,,0.0010000007,0.12257187768276953,,0.0010000007,3.299999991465462
0.001000001,0.12257040543169515,,0.001000001,0.12257187502782892,,0.001000001,3.299999991592443
0.0010000010799999998,0.12257042546277232,,0.0010000010799999998,0.12257187435124177,,0.0010000010799999998,3.2999999916388307
0.0010000012399999998,0.12257046552492641,,0.0010000012399999998,0.12257187302026658,,0.0010000012399999998,3.299999991737838
0.0010000015599999999,0.122570545649233,,0.0010000015599999999,0.1225718704877889,,0.0010000015599999999,3.2999999919613625
0.0010000022,0.12257070589783989,,0.0010000022,0.1225718659207864,,0.0010000022,3.2999999924482997
0.0010000034799999998,0.12257102639502868,,0.0010000034799999998,0.12257185872856802,,0.0010000034799999998,3.299999993447532
0.0010000060399999995,0.12257166738930653,,0.0010000060399999995,0.12257185199886687,,0.0010000060399999995,3.2999999954245482
0.001000011159999999,0.12257294937746399,,0.001000011159999999,0.12257186856444642,,0.001000011159999999,3.299999999285918
0.001000021399999998,0.12257551335218703,,0.001000021399999998,0.12257201722813213,,0.001000021399999998,3.3000000066568678
0.0010000418799999962,0.1225806412952776,,0.0010000418799999962,0.12257274256231081,,0.0010000418799999962,3.3000000200923005
0.0010000828399999923,0.12259089715611998,,0.0010000828399999923,0.12257566653646988,,0.0010000828399999923,3.3000000424670124
0.0010001647599999848,0.12261140877696318,,0.0010001647599999848,0.12258592915072156,,0.0010001647599999848,3.300000073743122
0.0010003285999999696,0.1226524316178478,,0.0010003285999999696,0.12261673333683441,,0.0010003285999999696,3.300000104925196
0.0010006562799999392,0.12273447570537424,,0.0010006562799999392,0.1226937021317328,,0.0010006562799999392,3.3000001204073195
0.0010013116399998784,0.12289855752145894,,0.0010013116399998784,0.12285779909061904,,0.0010013116399998784,3.300000120348484
0.0010026223599997569,0.1232266957335221,,0.0010026223599997569,0.1231859317741423,,0.0010026223599997569,3.300000120339398
0.001005243799999514,0.12388287049029503,,0.001005243799999514,0.1238421114973358,,0.001005243799999514,3.3000001202718976
0.0010104866799990281,0.12519481343944136,,0.0010104866799990281,0.12515405301364035,,0.0010104866799990281,3.3000001201677396
0.0010209724399980564,0.12781707391962926,,0.0010209724399980564,0.12777632007233208,,0.0010209724399980564,3.300000119915979
0.0010419439599961128,0.13305509991746003,,0.0010419439599961128,0.1330143495953673,,0.0010419439599961128,3.300000119376274
0.0010838869999922258,0.14350522564212861,,0.0010838869999922258,0.1434644872826916,,0.0010838869999922258,3.3000001179562686
0.0011677730799844518,0.1643021990519339,,0.0011677730799844518,0.1642614553122458,,0.0011677730799844518,3.3000001131882075
0.0012677730799844518,0.18891520297611858,,0.0012677730799844518,0.1888743941777546,,0.0012677730799844518,3.3000001008632998
0.0013677730799844519,0.21333501217847636,,0.0013677730799844519,0.21329399955406933,,0.0013677730799844519,3.300000072292781
0.001467773079984452,0.2375631430594939,,0.001467773079984452,0.23752167279293115,,0.001467773079984452,3.3000000059399994
0.001500001,0.24533073700631697,,0.001500001,0.24528902050291215,,0.001500001,3.299999969708193
0.0015000011,0.24533075847730293,,0.0015000011,0.24528904456986264,,0.0015000011,3.2999999697096194
0.0015000013,0.24533079621832896,,0.0015000013,0.24528909269479543,,0.0015000013,3.2999999697048237
0.0015000017000000002,0.24533084049470583,,0.0015000017000000002,0.24528918883908674,,0.0015000017000000002,3.2999999696311866
0.001500002,0.24533084639702335,,0.001500002,0.24528926081040103,,0.001500002,3.29999996950677
0.0015000020800000002,0.24533084485040732,,0.0015000020800000002,0.2452892799721389,,0.0015000020800000002,3.299999969460961
0.0015000022400000002,0.24533084175717526,,0.0015000022400000002,0.24528931827398115,,0.0015000022400000002,3.2999999693630406
0.0015000025600000002,0.2453308355707114,,0.0015000025600000002,0.24528939475169173,,0.0015000025600000002,3.2999999691411595
0.0015000032000000003,0.2453308231977843,,0.0015000032000000003,0.2452895472231403,,0.0015000032000000003,3.2999999686555377
0.0015000044800000003,0.24533079845193242,,0.0015000044800000003,0.24528985028095704,,0.0015000044800000003,3.299999967655753
0.0015000070400000007,0.24533074896023893,,0.0015000070400000007,0.24529044896751928,,0.0015000070400000007,3.2999999656758976
0.0015000121600000013,0.24533064997689263,,0.0015000121600000013,0.24529161718515152,,0.0015000121600000013,3.2999999618061975
